Esperaremos;Plural;;Ci aspettiamo;Verbo
Esperaron;Plural;;Aspettavano;Verbo
Esperas;Singular;;Aspetta;Verbo
Esperaste;Singular;;Hai aspettato;Verbo
EsperÇ;Singular;;Ho aspettato;Verbo
Espero;Singular;;Spero;Verbo
Esper¢;Singular;;attese;Verbo
Esponja;Singular;Femenino;spugna;Objeto
Esponjas;Plural;Femenino;spugne;Objeto
Esqueleto;Singular;Masculino;scheletro;Objeto
Esqueletos;Plural;Masculino;Esqueletos;Objeto
Esquina;Singular;Femenino;angolo;Objeto
Esquinas;Plural;Femenino;Esquinas;Objeto
Esta;Singular;Femenino;questo;Demostrativo Intermedio
Est†;Singular;;‘;Copular
Estabas;Singular;;Sei stato;Verbo
Estacionamiento;Singular;Masculino;Piscina all'aperto;Objeto
Estacionamientos;Plural;Masculino;Piscina;Objeto
Estafany;Singular;Femenino;‘ cosç freddo;Nombre
Estamos;Plural;;Noi siamo;Copular
Est†n;Plural;;Sono;Copular
Estar;;;Essere;Copular
Estar†;Singular;;SarÖ;Copular
Estar†n;Plural;;Saranno;Copular
Estar†s;Singular;;Sarai;Copular
EstarÇ;Singular;;Sarï;Copular
Estaremos;Plural;;Saremo;Copular
Estas;Plural;Femenino;queste;Demostrativo Lejano
Est†s;Singular;;Sei tu;Copular
Este;Singular;Masculino;questo;Demostrativo Cercano
Esto;Singular;Masculino;questo;Demostrativo Lejano
Estos;Plural;Masculino;queste;Demostrativo Lejano
Estoy;Singular;;Sono io;Copular
Estrecha;Singular;Femenino;estrecha;Adjetivo
Estrechas;Plural;Femenino;stretto;Adjetivo
Estrecho;Singular;Masculino;stento;Adjetivo
Estrechos;Plural;Masculino;Estrechos;Adjetivo
Estrella;Singular;Femenino;stella;Objeto
Estrellas;Plural;Femenino;stelle;Objeto
Estudia;Singular;;studio;Verbo
Estudiamos;Plural;;Stiamo studiando;Verbo
Estudian;Plural;;Studiano;Verbo
Estudiante;Singular;;studente;Objeto
Estudiantes;Plural;;studenti;Objeto
Estudiar;Singular;;Per studiare;Verbo
Estudiar†;Singular;;Studia;Verbo
Estudiar†n;Plural;;Studia;Verbo
Estudiar†s;Singular;;Per studiare;Verbo
EstudiarÇ;Singular;;Io studierï;Verbo
Estudiaremos;Plural;;Studieremo;Verbo
Estudiaron;Plural;;Hanno studiato;Verbo
Estudias;Singular;;Si studia;Verbo
Estudiaste;Singular;;Hai studiato;Verbo
EstudiÇ;Singular;;ho studiato;Verbo
Estudio;Singular;;studio;Verbo
Estudi¢;Singular;;Ha studiato;Verbo
Estufa;Singular;Femenino;fornello;Objeto
Estufas;Plural;Femenino;stufe;Objeto
Estuve;Singular;;Lo ero;Copular
Estuvieron;Plural;;Erano;Copular
Estuvimos;Plural;;Eravamo;Copular
Estuviste;Singular;;Sei stato;Copular
Estuvo;Singular;;E 'stato;Verbo
Etiqueta;Singular;Femenino;etichetta;Objeto
Etiquetas;Plural;Femenino;tag;Objeto
EUA;Singular;Femenino;Stati Uniti;Nombre
Euro;Singular;Masculino;euro;Objeto
Euros;Plural;Masculino;euro;Objeto
Experiencia;Singular;Femenino;esperienza;Objeto
Experiencias;Plural;Femenino;esperienze;Objeto
Explica;Singular;;spiega;Verbo
Explicamos;Plural;;Ci spieghiamo;Verbo
Explican;Plural;;Essi spiegano;Verbo
Explicar;Singular;;spiegare;Verbo
Explicar†;Singular;;Ci spiegherï;Verbo
Explicar†n;Plural;;Ci spiegherï;Verbo
Explicar†s;Singular;;Le spiegherai;Verbo
ExplicarÇ;Singular;;Vi spiegherï;Verbo
Explicaremos;Plural;;Ci spiegheremo;Verbo
Explicaron;Plural;;Hanno spiegato;Verbo
Explicas;Singular;;spieghi;Verbo
Explicaste;Singular;;Lei ha spiegato;Verbo
Explico;Singular;;Lo spiego;Verbo
Explic¢;Singular;;Ha spiegato;Verbo
ExpliquÇ;Singular;;Ho spiegato;Verbo
Exterior;Singular;Masculino;esterno;Adjetivo
Exteriores;Plural;Masculino;straniero;Adjetivo
Facebook;Singular;Masculino;Facebook;Nombre
F†cil;Singular;;facile;Adjetivo
F†ciles;Plural;;facile;Adjetivo
Falsa;Singular;Femenino;FALSO;Adjetivo
Falsas;Plural;Femenino;FALSO;Adjetivo
Falsos;Plural;Masculino;FALSO;Adjetivo
Famosa;Singular;Femenino;famoso;Adjetivo
Famosas;Plural;Femenino;celebs;Adjetivo
Famoso;Singular;Masculino;famoso;Adjetivo
Famosos;Plural;Masculino;celebritÖ;Adjetivo
Fea;Singular;Femenino;Fea;Adjetivo
Feas;Plural;Femenino;feas;Adjetivo
Fecha;Singular;Femenino;data;Objeto
Fechas;Plural;Femenino;date;Objeto
FÇlix;Singular;Masculino;FÇlix;Nombre
Feo;Singular;Masculino;brutto;Adjetivo
Feos;Plural;Masculino;Feos;Adjetivo
Ficha;Singular;Femenino;file;Objeto
Fichas;Plural;Femenino;lenzuola;Objeto
Fidji;Singular;Femenino;FIDJI;Nombre
Fierro;Singular;Masculino;ferro;Objeto
Fierros;Plural;Masculino;ferri da stiro;Objeto
Filma;Singular;;Filma;Verbo
Filmamos;Plural;;Spariamo;Verbo
Filman;Plural;;Kilman;Verbo
Filmar;Singular;;Per sparare;Verbo
Filmar†;Singular;;LancerÖ;Verbo
Filmar†n;Plural;;Hanno filmato;Verbo
Filmar†s;Singular;;LancerÖ;Verbo
FilmarÇ;Singular;;io filmare;Verbo
Filmaremos;Plural;;Spareremo;Verbo
Filmaron;Plural;;Hanno filmato;Verbo
Filmas;Singular;;si spara;Verbo
Filmaste;Singular;;Hai girato;Verbo
FilmÇ;Singular;;ho filmato;Verbo
Filmo;Singular;;I film di;Verbo
Film¢;Singular;;Ha girato;Verbo
Final;Singular;Masculino;fine;Adjetivo
Finales;Plural;Masculino;fine;Adjetivo
Firma;Singular;;azienda;Verbo
Firmamos;Plural;;Firmiamo;Verbo
Firman;Plural;;Firman;Verbo
Firmar;Singular;;Per firmare;Verbo
Firmar†;Singular;;SegnerÖ;Verbo
Firmar†n;Plural;;Firmeranno;Verbo
Firmar†s;Singular;;Lei firmerÖ;Verbo
FirmarÇ;Singular;;Firmerï;Verbo
Firmaremos;Plural;;Firmeremo;Verbo
Firmaron;Plural;;Firmarono;Verbo
Firmas;Singular;;firme;Verbo
Firmaste;Singular;;Hai firmato;Verbo
FirmÇ;Singular;;ho firmato;Verbo
Firmo;Singular;;I segno;Verbo
Firm¢;Singular;;Ha firmato;Verbo
Flaca;Singular;Femenino;Flaca;Adjetivo
Flacas;Plural;Femenino;Flacas;Adjetivo
Flaco;Singular;Masculino;magro;Adjetivo
Flacos;Plural;Masculino;Flacos;Adjetivo
Florencio;Singular;Masculino;Florencio;Nombre
Florentino;Singular;Masculino;fiorentino;Nombre
Foco;Singular;Masculino;fuoco;Objeto
Focos;Plural;Masculino;faretti;Objeto
Francia;Singular;Femenino;Francia;Nombre
Francisco;Singular;Masculino;Francisco;Nombre
Frank;Singular;Masculino;franco;Nombre
Fresa;Singular;Femenino;fragola;Objeto
Fresas;Plural;Femenino;fragole;Objeto
Fresca;Singular;Femenino;Fresca;Adjetivo
Frescas;Plural;Femenino;fresco;Adjetivo
Fresco;Singular;Masculino;fresco;Adjetivo
Frescos;Plural;Masculino;affreschi;Adjetivo
Fr°a;Singular;Femenino;freddo;Adjetivo
Fr°as;Plural;Femenino;Fr°as;Adjetivo
Fr°o;Singular;Masculino;freddo;Adjetivo
Fr°os;Plural;Masculino;raffreddori;Adjetivo
Fruta;Singular;Femenino;frutta;Objeto
Frutas;Plural;Femenino;frutta;Objeto
Fruto;Singular;Masculino;frutta;Objeto
Frutos;Plural;Masculino;Frutos;Objeto
FuÇ;Singular;;ä stato;Verbo
Fuera;Singular;Femenino;fuori;Adverbio
Fueron;Plural;;erano;Copular
Fuerte;Singular;;forte;Adjetivo
Fuertes;Plural;;Fuertes;Adjetivo
Fui;Singular;;Sono andato;Copular
Fuimos;Plural;;Siamo andati;Copular
Fuiste;Singular;;Sei andato;Copular
Fukuoka;Singular;Femenino;Fukuoka;Nombre
Fuma;Singular;;Fuma;Verbo
Fumamos;Plural;;Fumo;Verbo
Fuman;Plural;;fumo;Verbo
Fumar;Singular;;fumo;Verbo
Fumar†;Singular;;FumerÖ;Verbo
Fumar†n;Plural;;Fumeranno;Verbo
Fumar†s;Singular;;Ti fumi;Verbo
FumarÇ;Singular;;Fumirï;Verbo
Fumaremos;Plural;;Fumeremo;Verbo
Fumaron;Plural;;fumavano;Verbo
Fumas;Singular;;fumi;Verbo
Fumaste;Singular;;Hai fumato;Verbo
FumÇ;Singular;;fumÇ;Verbo
Fumo;Singular;;io fumo;Verbo
Fum¢;Singular;;fumava;Verbo
Gales;Singular;Masculino;Galles;Nombre
Galleta;Singular;Femenino;biscotto;Objeto
Galletas;Plural;Femenino;biscotti;Objeto
Gamecube;Singular;Femenino;Gamecube;Nombre
Gana;Singular;;desiderio;Verbo
Ganamos;Plural;;Abbiamo vinto;Verbo
Ganan;Plural;;Vincono;Verbo
Ganar;Singular;;Per vincere;Verbo
Ganar†;Singular;;VincerÖ;Verbo
Ganar†n;Plural;;VincerÖ;Verbo
Ganar†s;Singular;;Vincete;Verbo
GanarÇ;Singular;;Vincerï;Verbo
Ganaremos;Plural;;Vincremo;Verbo
Ganaron;Plural;;Vincono;Verbo
Ganas;Singular;;Vincete;Verbo
Ganaste;Singular;;Vincete;Verbo
GanÇ;Singular;;Ho vinto;Verbo
Gano;Singular;;Ho vinto;Verbo
Gan¢;Singular;;won;Verbo
Gasta;Singular;;spende;Verbo
Gastamos;Plural;;Spendiamo;Verbo
Gastan;Plural;;Spendono;Verbo
Gastar;Singular;;Spendere;Verbo
Gastar†;Singular;;SpenderÖ;Verbo
Gastar†n;Plural;;SpenderÖ;Verbo
Gastar†s;Singular;;Spenderai;Verbo
GastarÇ;Singular;;SpenderÖ;Verbo
Gastaremos;Plural;;Spenderemo;Verbo
Gastaron;Plural;;Hanno speso;Verbo
Gastas;Singular;;Spendi;Verbo
Gastaste;Singular;;Hai speso;Verbo
GastÇ;Singular;;ho passato;Verbo
Gasto;Singular;;la spesa;Verbo
Gast¢;Singular;;Ho passato;Verbo
Gato;Singular;Masculino;gatto;Objeto
Gatos;Plural;Masculino;gatti;Objeto
Genial;Singular;;brillante;Adjetivo
Geniales;Plural;;fresco;Adjetivo
Gente;Singular;Femenino;persone;Objeto
Gentes;Plural;Femenino;gentes;Objeto
Gis;Plural;Masculino;gesso;Objeto
Gises;Plural;Masculino;gessetti;Objeto
Golpea;Singular;;colpi;Verbo
Golpeamos;Plural;;Abbiamo colpito;Verbo
Golpean;Plural;;Hanno colpito;Verbo
Golpear†;Singular;;SarÖ colpito;Verbo
Golpear†n;Plural;;Li batteranno;Verbo
Golpear†s;Singular;;SarÖ colpito;Verbo
GolpearÇ;Singular;;Mi colpirÖ;Verbo
Golpearemos;Plural;;Saremo colpiti;Verbo
Golpearon;Plural;;Hanno colpito;Verbo
Golpeas;Singular;;colpire;Verbo
Golpeaste;Singular;;colpire;Verbo
GolpeÇ;Singular;;mi ha colpito;Verbo
Golpeo;Singular;;colpi;Verbo
Golpe¢;Singular;;Ha colpito;Verbo
Google;Singular;Masculino;google;Nombre
Gorda;Singular;;donna grassa;Adjetivo
Gordas;Plural;;ingrassare;Adjetivo
Gordo;Singular;Masculino;grasso;Adjetivo
Gordos;Plural;Masculino;Gordos;Adjetivo
Gorra;Singular;Femenino;berretto;Objeto
Gorras;Plural;Femenino;caps;Objeto
Graba;Singular;;record;Verbo
Grabamos;Plural;;Abbiamo registrato;Verbo
Graban;Plural;;record;Verbo
Grabar;Singular;;record;Verbo
Gr†bar†;Singular;;registrerÖ;Verbo
Grabar†n;Plural;;RegistrerÖ;Verbo
Grabar†s;Singular;;Registrerai;Verbo
GrabarÇ;Singular;;Registrerï;Verbo
Grabaremos;Plural;;Registreremo;Verbo
Grabaron;Plural;;Hanno registrato;Verbo
Grabas;Singular;;Grabas;Verbo
Grabaste;Singular;;Hai registrato;Verbo
GrabÇ;Singular;;Ho registrato;Verbo
Grabo;Singular;;I record di;Verbo
Grab¢;Singular;;Ha registrato;Verbo
Gran;Singular;;grande;Adjetivo
Granada;Singular;Femenino;Granada;Objeto
Granadas;Plural;Femenino;melograni;Objeto
Grande;Singular;;grande;Adjetivo
Grandes;Plural;;grande;Adjetivo
Grapa;Singular;Femenino;punto metallico;Objeto
Grapadora;Singular;Femenino;cucitrice;Objeto
Grapadoras;Plural;Femenino;cucitrici;Objeto
Grapas;Plural;Femenino;tacchetti;Objeto
Gravedad;Singular;Femenino;gravitÖ;Objeto
Gravedades;Plural;Femenino;gravitÖ;Objeto
Grecia;Singular;Femenino;Grecia;Nombre
Grulla;Singular;Femenino;gru;Objeto
Grullas;Plural;Femenino;Grullas;Objeto
Guadalajara;Singular;Femenino;Guadalajara;Nombre
Guadalupe;Singular;Femenino;Guadalupe;Nombre
Guapa;Singular;Femenino;bello;Adjetivo
Guapas;Plural;Femenino;guapas;Adjetivo
Guapo;Singular;Masculino;bello;Adjetivo
Guapos;Plural;Masculino;guapos;Adjetivo
Guatemala;Singular;Femenino;Guatemala;Nombre
Guayaba;Singular;Femenino;guaiava;Objeto
Guayabas;Plural;Femenino;guaiave;Objeto
Gu°a;Singular;Femenino;guidare;Objeto
Gu°as;Plural;Femenino;guide;Objeto
Guisante;Singular;Masculino;pisello;Objeto
Guisantes;Plural;Masculino;piselli;Objeto
Guitarra;Singular;Femenino;chitarra;Objeto
Guitarras;Plural;Femenino;chitarre;Objeto
Habitaci¢n;Singular;Femenino;stanza;Objeto
Habitaciones;Plural;Femenino;Recensione recente;Objeto
Habla;Singular;;discorso;Verbo
Hablamos;Plural;;Parliamo;Verbo
Hablan;Plural;;Parlano;Verbo
Hablar;Singular;;Parlare;Verbo
Hablar†;Singular;;ParlerÖ;Verbo
Hablar†n;Plural;;Parleranno;Verbo
Hablar†s;Singular;;Parlerai;Verbo
HablarÇ;Singular;;Parlerï;Verbo
Hablaremos;Plural;;Parleremo;Verbo
Hablaron;Plural;;Parlarono;Verbo
Hablas;Singular;;Parli;Verbo
Hablaste;Singular;;Tu hai parlato;Verbo
HablÇ;Singular;;Ho parlato;Verbo
Hablo;Singular;;Parlo;Verbo
Habl¢;Singular;;parlava;Verbo
Hace;Singular;;fa;Verbo
Hacemos;Plural;;Noi facciamo;Verbo
Hacen;Plural;;Lo fanno;Verbo
Hacer;Singular;;Per fare;Verbo
Haces;Singular;;Lo fai;Verbo
Hacha;Singular;Femenino;ascia;Objeto
Hachas;Plural;Femenino;accette;Objeto
Hago;Singular;;Lo faccio;Verbo
Har†;Singular;;Lo farÖ;Verbo
Har†n;Plural;;saranno;Verbo
Har†s;Singular;;Lo farÖ;Verbo
HarÇ;Singular;;Lo farï;Verbo
Haremos;Plural;;Noi faremo;Verbo
Helado;Singular;Masculino;Gelato;Objeto
Helados;Plural;Masculino;Gelato;Objeto
Helen;Singular;Femenino;Helen;Nombre
Her°;Singular;;Herf;Verbo
Herimos;Plural;;ferire;Verbo
Herir;Singular;;Fare male;Verbo
Herir†;Singular;;FarÖ del male;Verbo
Herir†n;Plural;;colpirÖ;Verbo
Herir†s;Singular;;Ti farai male;Verbo
HerirÇ;Singular;;Fai del male;Verbo
Heriremos;Plural;;Faremo del male;Verbo
Heriste;Singular;;hai fatto male;Verbo
Hermana;Singular;Femenino;sorella;Objeto
Hermanas;Plural;Femenino;sorelle;Objeto
Hermano;Singular;Masculino;fratello;Objeto
Hermanos;Plural;Masculino;confratelli;Objeto
Hermosa;Singular;Femenino;bello;Adjetivo
Hermosas;Plural;Femenino;bello;Adjetivo
Hermoso;Singular;Masculino;bello;Adjetivo
Hermosos;Plural;Masculino;bello;Adjetivo
Hice;Singular;;Lo ho fatto;Verbo
Hicieron;Plural;;Lo hanno fatto;Verbo
Hicimos;Plural;;Abbiamo fatto;Verbo
Hiciste;Singular;;Lo hai fatto;Verbo
Hiena;Singular;Femenino;iena;Objeto
Hienas;Plural;Femenino;iene;Objeto
Hiere;Singular;;ferisce;Verbo
Hieren;Plural;;Lo faranno;Verbo
Hieres;Singular;;Sei tu;Verbo
Hiero;Singular;;Ierone;Verbo
Hirieron;Plural;;Hanno fatto male;Verbo
Hiri¢;Singular;;‘ ferito;Verbo
Historia;Singular;Femenino;storia;Objeto
Historias;Plural;Femenino;storie;Objeto
Hizo;Singular;;ho fatto;Verbo
Hogar;Singular;Masculino;casa;Objeto
Hogares;Plural;Masculino;case;Objeto
Hoja;Singular;Femenino;foglia;Objeto
Hojas;Plural;Femenino;fogliame;Objeto
Holanda;Singular;Femenino;Olanda;Nombre
Hombre;Singular;Masculino;uomo;Objeto
Hombres;Plural;Masculino;maschi;Objeto
Hombro;Singular;Masculino;spalla;Objeto
Hombros;Plural;Masculino;spalle;Objeto
Hora;Singular;Femenino;tempo;Objeto
Horas;Plural;Femenino;orario;Objeto
Hoy;Singular;;oggi;Adverbio
Hoyo;Singular;Masculino;fossa;Objeto
Hoyos;Plural;Masculino;Hoyos;Objeto
H£meda;Singular;Femenino;umido;Adjetivo
H£medas;Plural;Femenino;‘ bagnato;Adjetivo
H£medo;Singular;Masculino;bagnato;Adjetivo
H£medos;Plural;Masculino;umido;Adjetivo
Idea;Singular;Femenino;idea;Objeto
Ideas;Plural;Femenino;idee;Objeto
Iglesia;Singular;Femenino;chiesa;Objeto
Iglesias;Plural;Femenino;Iglesias;Objeto
Igual;Singular;;come;Adjetivo
Iguales;Plural;;iguales;Adjetivo
Imposible;Singular;;impossibile;Adjetivo
Imposibles;Plural;;imposibles;Adjetivo
Impresora;Singular;Femenino;stampante;Objeto
Impresoras;Plural;Femenino;stampanti;Objeto
Inferior;Singular;;inferiore;Adjetivo
Inferiores;Plural;;inferiore;Adjetivo
Ingeniero;Singular;Masculino;ingegnere;Objeto
Ingenieros;Plural;Masculino;ingegneri;Objeto
Inglaterra;Singular;Femenino;Inghilterra;Nombre
Instalaci¢n;Singular;Femenino;installazione;Objeto
Instalaciones;Plural;Femenino;strutture;Objeto
Intenta;Singular;;provare;Verbo
Intentamos;Plural;;Proviamo;Verbo
Intentan;Plural;;Probabilmente;Verbo
Intentar;Singular;;Prova;Verbo
Intentar†;Singular;;ProverÖ;Verbo
Intentar†n;Plural;;ProverÖ;Verbo
Intentar†s;Singular;;ProverÖ;Verbo
IntentarÇ;Singular;;Proverï;Verbo
Intentaremos;Plural;;Proveremo;Verbo
Intentaron;Plural;;Hanno provato;Verbo
Intentas;Singular;;Provi;Verbo
Intentaste;Singular;;Hai provato;Verbo
IntentÇ;Singular;;Ho provato;Verbo
Intento;Singular;;provare;Verbo
Intent¢;Singular;;cercï;Verbo
Interesante;Singular;;interessante;Adjetivo
Interesantes;Plural;;interessante;Adjetivo
Interior;Singular;;interno;Adjetivo
Interiores;Plural;;interno;Adjetivo
Internet;Singular;;Internet;Objeto
In£til;Singular;;inutile;Adjetivo
In£tiles;Plural;;inutile;Adjetivo
Ir;Singular;;Per andare;Verbo
Ir†;Singular;;sarÖ;Verbo
Ir†n;Plural;;Iran;Verbo
Ir†s;Singular;;Andrai;Verbo
IrÇ;Singular;;Andrï;Verbo
Iremos;Plural;;Noi andremo;Verbo
Irlanda;Singular;Femenino;Irlanda;Nombre
Italia;Singular;Femenino;Italia;Nombre
Iv†n;Singular;Masculino;Ivan;Nombre
Jabal°;Singular;;cinghiale;Objeto
Jabal°s;Plural;;cinghiali;Objeto
Jab¢n;Singular;Masculino;sapone;Objeto
Jabones;Plural;Masculino;saponi;Objeto
Jack;Singular;Masculino;cricco;Nombre
James;Singular;Masculino;Giacomo;Nombre
Jap¢n;Singular;Masculino;Giappone;Nombre
Jard°n;Singular;Masculino;giardino;Objeto
Jardines;Plural;Masculino;motivo;Objeto
Jessica;Singular;Femenino;Jessica;Nombre
Jes£s;Singular;Masculino;Gesó;Nombre
Jiarafas;Plural;Femenino;Jiarafas;Objeto
Jirafa;Singular;Femenino;giraffa;Objeto
Joel;Singular;Masculino;Joel;Nombre
John;Singular;Masculino;Giovanni;Nombre
Johnny;Singular;Masculino;Johnny;Nombre
JosÇ;Singular;Masculino;JosÇ;Nombre
Joven;Singular;;giovane;Adjetivo
J¢venes;Plural;;giovane;Adjetivo
Juega;Singular;;giocare;Verbo
Juegan;Plural;;Giocano;Verbo
Juegas;Singular;;Gioca;Verbo
Juego;Singular;;gioco;Verbo
Juegos;Plural;Masculino;Giochi;Objeto
Jugador;Singular;Masculino;giocatore;Objeto
Jugadores;Plural;Masculino;giocatori;Objeto
Jugamos;Plural;;Gioca;Verbo
Jugar†;Singular;;GiocherÖ;Verbo
Jugar†n;Plural;;GiocherÖ;Verbo
Jugar†s;Singular;;Giocherai;Verbo
JugarÇ;Singular;;Giocherï;Verbo
Jugaremos;Plural;;Giocheremo;Verbo
Jugaron;Plural;;Hanno giocato;Verbo
Jugaste;Singular;;Hai giocato;Verbo
Jugo;Singular;Masculino;succo;Objeto
Jug¢;Singular;;Ha giocato;Verbo
Jugos;Plural;Masculino;Jugos;Objeto
JuguÇ;Singular;;Ho giocato;Verbo
J£piter;Singular;Masculino;Giove;Nombre
Karem;Singular;Femenino;Karem;Nombre
Karen;Singular;Femenino;karen;Nombre
Kilometro;Singular;Masculino;chilometro;Objeto
Kilometros;Plural;Masculino;kilometros;Objeto
Kinder;Singular;Masculino;asilo;Objeto
Kioto;Singular;Masculino;Kyoto;Nombre
La;Singular;Femenino;il;Art. Determinado
Laboratorio;Singular;Masculino;laboratorio;Objeto
Laboratorios;Plural;Masculino;laboratori;Objeto
Lanza;Singular;Femenino;lancia;Objeto
Lanzas;Plural;Femenino;lance;Objeto
Lao;Singular;Masculino;lao;Nombre
Lapices;Plural;Masculino;lapices;Objeto
L†piz;Singular;Masculino;matita;Objeto
Larga;Singular;Femenino;lungo;Adjetivo
Largas;Plural;Femenino;lungo;Adjetivo
Largo;Singular;Masculino;lungo;Adjetivo
Largos;Plural;Masculino;lungo;Adjetivo
Las;Plural;Femenino;il;Art. Determinado
Lata;Singular;Femenino;lattina;Objeto
Latas;Plural;Femenino;lattine;Objeto
Lee;Singular;;leggere;Verbo
Leemos;Plural;;Abbiamo letto;Verbo
Leen;Plural;;Leen;Verbo
Leer;Singular;;Per leggere;Verbo
Leer†;Singular;;LeggerÖ;Verbo
Leer†n;Plural;;Leggeranno;Verbo
Leer†s;Singular;;Leggerete;Verbo
LeerÇ;Singular;;Leggerï;Verbo
Leeremos;Plural;;Leggeremo;Verbo
Lees;Singular;;feccia;Verbo
Le°;Singular;;leggo;Verbo
Le°mos;Plural;;Abbiamo letto;Verbo
Le°ste;Singular;;Hai letto;Verbo
Lejos;Plural;Masculino;lontano;Adverbio
Lenta;Singular;Femenino;lento;Adjetivo
Lentas;Plural;Femenino;lento;Adjetivo
Lente;Singular;;lente;Objeto
Lentes;Plural;;lenti;Objeto
Lento;Singular;Masculino;lento;Adjetivo
Lentos;Plural;Masculino;lento;Adjetivo
Leo;Singular;;leggo;Verbo
Le¢n;Singular;Masculino;Leon;Objeto
Leonardo;Singular;Masculino;Leonardo;Nombre
Leones;Plural;Masculino;leoni;Objeto
Leyeron;Plural;;Hanno letto;Verbo
Ley¢;Singular;;leggeva;Verbo
Libra;Singular;Femenino;Libra;Objeto
Libras;Plural;Femenino;sterline;Objeto
Librer°a;Singular;Femenino;libreria;Objeto
Librer°as;Plural;Femenino;librerie;Objeto
Librero;Singular;Masculino;libraio;Objeto
Libreros;Plural;Masculino;scaffali;Objeto
Libreta;Singular;Femenino;taccuino;Objeto
Libretas;Plural;Femenino;opuscoli;Objeto
Libro;Singular;Masculino;libro;Objeto
Libros;Plural;Masculino;libri;Objeto
Liga;Singular;Femenino;lega;Objeto
Ligas;Plural;Femenino;giarrettiere;Objeto
Ligera;Singular;Femenino;luce;Adjetivo
Ligeras;Plural;Femenino;luce;Adjetivo
Ligero;Singular;Masculino;luce;Adjetivo
Ligeros;Plural;Masculino;luce;Adjetivo
Lim¢n;Singular;Masculino;limone;Objeto
Limones;Plural;Masculino;calce;Objeto
Limpia;Singular;;pulizia;Verbo
Limpiador;Singular;Masculino;addetto alle pulizie;Objeto
Limpiadores;Plural;Masculino;pulitori;Objeto
Limpiamos;Plural;;Abbiamo pulito;Verbo
Limpian;Plural;;puliti;Verbo
Limpiar†;Singular;;PulirÖ;Verbo
Limpiar†n;Plural;;PulirÖ;Verbo
Limpiar†s;Singular;;Si pulirÖ;Verbo
LimpiarÇ;Singular;;avrï purificati;Verbo
Limpiaremos;Plural;;Ci puliremo;Verbo
Limpiaron;Plural;;Si pulivano;Verbo
Limpias;Singular;;pulito;Verbo
Limpiaste;Singular;;Hai pulito;Verbo
Limpie;Singular;;pulito;Verbo
Limpio;Singular;;pulito;Verbo
Limpi¢;Singular;;Ha pulito;Verbo
Lista;Singular;Femenino;lista;Adjetivo
Listas;Plural;Femenino;liste;Adjetivo
Listo;Singular;Masculino;pronto;Adjetivo
Listos;Plural;Masculino;pronto;Adjetivo
Llena;Singular;;pieno;Verbo
Llenamos;Plural;;Riempiamo;Verbo
Llenan;Plural;;Si riempiono;Verbo
Llenar;Singular;;Per riempire;Verbo
Llenar†;Singular;;RiempirÖ;Verbo
Llenar†n;Plural;;Saranno riempiti;Verbo
Llenar†s;Singular;;Riempirete;Verbo
LlenarÇ;Singular;;Io riempirï;Verbo
Llenaremos;Plural;;Ci riempiremo;Verbo
Llenaron;Plural;;Si sono riempiti;Verbo
Llenas;Singular;;pieno;Verbo
Llenaste;Singular;;Hai riempito;Verbo
LlenÇ;Singular;;ho riempito;Verbo
Lleno;Singular;;pieno;Verbo
Llen¢;Singular;;Riempito;Verbo
Llovemos;Plural;;Andiamo a rotolare;Verbo
Llover;Singular;;Pioggia;Verbo
Llover†;Singular;;Piove;Verbo
Llover†n;Plural;;Piove;Verbo
Llover†s;Singular;;Piove;Verbo
LloverÇ;Singular;;Piove;Verbo
Lloveremos;Plural;;Pioveremo;Verbo
Llov°;Singular;;Ho bagnato;Verbo
Llovieron;Plural;;Piovve;Verbo
Llovimos;Plural;;Abbiamo rotolato;Verbo
Llovi¢;Singular;;Piovve;Verbo
Lloviste;Singular;;Si lavava;Verbo
Llueve;Singular;;Piove;Verbo
Llueven;Plural;;Si accendono;Verbo
Llueves;Singular;;Llueves;Verbo
Lluevo;Singular;;Vado;Verbo
Lo;Singular;Masculino;esso;Art. Contracto
Local;Singular;Masculino;locale;Objeto
Locales;Plural;Masculino;Immobiliare;Objeto
Locomotora;Singular;Femenino;locomotiva;Objeto
Locomotoras;Plural;Femenino;locomotive;Objeto
Lona;Singular;Femenino;tela;Objeto
Lonas;Plural;Femenino;Lonas;Objeto
Los;Plural;Masculino;il;Art. Determinado
Luces;Plural;Femenino;semaforo;Objeto
Luego;Singular;Masculino;poi;Adverbio
Luigi;Singular;Masculino;Luigi;Nombre
Luna;Singular;Femenino;luna;Nombre
Lunas;Plural;Femenino;Lunas;Objeto
Luz;Singular;Femenino;luce;Objeto
Maceta;Singular;Femenino;fioriera;Objeto
Macetas;Plural;Femenino;vasi da fiori;Objeto
Madera;Singular;Femenino;legno;Objeto
Maderas;Plural;Femenino;legname;Objeto
Madre;Singular;Femenino;madre;Objeto
Madres;Plural;Femenino;madri;Objeto
Maestr°a;Singular;Femenino;Laurea Magistrale;Objeto
Maestrias;Plural;Femenino;Maestrias;Objeto
Mal;Singular;;sbagliato;Adverbio
Mala;Singular;Femenino;Mala;Adjetivo
Malas;Plural;Femenino;cattivo;Adjetivo
Malo;Singular;Masculino;cattivo;Adjetivo
Malos;Plural;Masculino;cattivo;Adjetivo
Manfred;Singular;Masculino;Manfred;Nombre
Mano;Singular;Masculino;mano;Objeto
